ID,survey_finish_time,sex,sex2,age,year,location,location2,location3,KLikert,KBinary,KBinaryAll,KExpl,KExplSimple,KProfits,Int,IntUmyślnie,IntCelowo,IntŚwiadomie,Intention,BSądził,BPrzekonany,Aware,Reasons,Condition,Scale,Form,edu
686,211,Kobieta,NA,45-54 lata,50,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,PR,Zawodowe lub policealne
687,297,Kobieta,NA,55 lat lub więcej,57,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,3,3,3,3,2,3,3,2,Harm,FC,AG,Średnie
688,220,Kobieta,NA,55 lat lub więcej,68,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,1,1,1,3,3,-1,2,3,2,Harm,LIK,AG,Wyższe magisterskie
689,152,Kobieta,NA,25-34 lata,29,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,0,1,1,0,3,0,3,2,3,3,Harm,LIK,AG,Wyższe magisterskie
690,243,Mężczyzna,NA,45-54 lata,53,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,1,3,2,3,2,3,3,Harm,LIK,AG,Średnie
691,282,Kobieta,NA,55 lat lub więcej,57,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,-3,-3,-3,3,-3,3,3,3,3,Harm,LIK,AG,Wyższe magisterskie
692,139,Kobieta,NA,35-44 lata,36,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,1,-3,-3,-3,-3,-3,-3,-3,-2,Help,FC,AG,Wyższe licencjackie lub inżynierskie
693,183,Kobieta,NA,35-44 lata,35,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Wyższe magisterskie
694,296,Kobieta,NA,45-54 lata,45,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,0,3,0,1,3,3,3,Harm,LIK,PR,Wyższe magisterskie
695,283,Mężczyzna,NA,25-34 lata,28,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,0,3,3,3,3,0,3,3,2,3,Harm,FC,ST,Wyższe magisterskie
696,224,Kobieta,NA,55 lat lub więcej,57,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,1,-1,-1,0,-2,0,1,2,2,Help,FC,AG,Średnie
697,201,Kobieta,NA,55 lat lub więcej,65,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,3,3,3,-1,0,0,1,0,-1,1,Help,FC,ST,Wyższe licencjackie lub inżynierskie
698,249,Kobieta,NA,55 lat lub więcej,65,małe miasto (do 20 tys. mieszkańców),NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,1,1,2,1,0,0,2,1,Harm,LIK,PR,Średnie
699,244,Kobieta,NA,18-24 lata,23,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,-1,NA,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może zaszkodzić środowisku.",Q,1,1,-2,-2,-1,-3,1,-2,3,1,Harm,LIK,PR,Średnie
700,267,Kobieta,NA,45-54 lata,49,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,2,NA,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,3,3,1,1,1,2,2,2,1,1,Help,LIK,AG,Zawodowe lub policealne
701,308,Kobieta,NA,18-24 lata,23,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,3,-3,-3,-3,-3,-3,0,3,3,0,Help,FC,AG,Średnie
702,1062,Mężczyzna,NA,18-24 lata,22,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,1,NA,Yes,"Dyrektor był przekonany, że stan środowiska się polepszy.",B,0,0,1,0,1,1,1,1,1,0,Help,LIK,ST,Zawodowe lub policealne
703,199,Kobieta,NA,55 lat lub więcej,67,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Wyższe licencjackie lub inżynierskie
704,188,Kobieta,NA,55 lat lub więcej,59,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-1,0,-1,-1,-1,3,0,3,3,Help,FC,PR,Wyższe magisterskie
705,225,Kobieta,NA,18-24 lata,23,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,PR,Średnie
706,419,Mężczyzna,NA,45-54 lata,47,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,3,-1,3,-1,1,2,3,3,Harm,FC,ST,Zawodowe lub policealne
707,261,Kobieta,NA,45-54 lata,54,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,2,0,0,0,1,0,0,1,2,1,Help,LIK,AG,Średnie
708,323,Mężczyzna,NA,55 lat lub więcej,72,wieś,NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że stan środowiska się pogorszy.",R,2,2,3,3,3,3,3,3,3,2,Harm,FC,ST,Wyższe licencjackie lub inżynierskie
709,298,Mężczyzna,NA,55 lat lub więcej,67,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,3,1,3,-1,3,3,3,3,Harm,FC,PR,Średnie
710,181,Kobieta,NA,25-34 lata,27,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,3,3,3,3,2,2,3,3,2,Harm,FC,PR,Średnie
711,596,Mężczyzna,NA,25-34 lata,29,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,2,-1,-1,0,1,-1,0,1,1,1,Help,LIK,PR,Wyższe magisterskie
712,180,Mężczyzna,NA,45-54 lata,50,wieś,NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że zaszkodzi środowisku.",R,2,1,3,3,3,3,3,3,3,3,Harm,FC,AG,Wyższe magisterskie
713,214,Kobieta,NA,55 lat lub więcej,57,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,1,-2,-1,-1,-1,-2,-1,-1,-1,-1,Help,FC,AG,Średnie
714,383,Mężczyzna,NA,55 lat lub więcej,55,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,1,1,1,1,2,2,2,2,2,3,Harm,LIK,PR,Wyższe magisterskie
715,191,Mężczyzna,NA,18-24 lata,21,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,1,1,1,0,0,0,0,1,0,0,Help,FC,PR,Zawodowe lub policealne
716,138,Kobieta,NA,25-34 lata,29,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,-3,1,-2,Help,FC,AG,Wyższe licencjackie lub inżynierskie
717,228,Kobieta,NA,18-24 lata,23,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,2,3,3,3,3,2,3,3,3,Harm,LIK,PR,Zawodowe lub policealne
718,246,Kobieta,NA,45-54 lata,52,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,3,2,2,2,3,3,2,3,3,Help,FC,AG,Zawodowe lub policealne
719,263,Mężczyzna,NA,55 lat lub więcej,72,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor miał powody, by sądzić, że pomoże środowisku.",R,3,1,1,0,1,0,2,0,1,2,Help,FC,AG,Wyższe magisterskie
720,378,Kobieta,NA,45-54 lata,51,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,3,3,3,3,3,3,3,3,Harm,FC,AG,Zawodowe lub policealne
721,169,Kobieta,NA,25-34 lata,33,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
722,309,Kobieta,NA,35-44 lata,39,wieś,NA,NA,NA,1,Yes,Inne,O,2,1,1,0,1,0,1,1,1,1,Harm,FC,AG,Wyższe magisterskie
723,179,Mężczyzna,NA,35-44 lata,43,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,-1,-1,2,2,-2,1,-1,2,-1,Harm,FC,ST,Wyższe magisterskie
724,339,Mężczyzna,NA,25-34 lata,32,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor miał powody, czy nie miał powodów, by sądzić, że pomoże środowisku.",R,1,1,1,1,1,1,1,1,1,0,Help,LIK,AG,Zawodowe lub policealne
725,296,Mężczyzna,NA,55 lat lub więcej,71,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,2,2,2,2,2,2,-2,0,2,1,Help,FC,AG,Wyższe magisterskie
726,240,Kobieta,NA,45-54 lata,48,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Wyższe licencjackie lub inżynierskie
727,455,Mężczyzna,NA,55 lat lub więcej,62,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,1,0,3,0,0,3,3,3,Harm,LIK,AG,Zawodowe lub policealne
728,146,Kobieta,NA,18-24 lata,22,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,PR,Średnie
729,271,Kobieta,NA,55 lat lub więcej,69,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,2,2,3,2,3,3,2,3,Harm,LIK,ST,Średnie
730,245,Mężczyzna,NA,55 lat lub więcej,68,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się polepszy.",B,0,0,0,0,0,0,0,0,0,0,Help,FC,ST,Wyższe magisterskie
731,275,Kobieta,NA,55 lat lub więcej,71,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,2,0,3,0,2,2,2,3,Harm,LIK,ST,Średnie
732,144,Mężczyzna,NA,35-44 lata,35,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,FC,ST,Podstawowe
733,312,Kobieta,NA,55 lat lub więcej,66,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Wyższe licencjackie lub inżynierskie
734,238,Mężczyzna,NA,45-54 lata,45,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-2,-3,0,-3,3,3,3,3,Help,LIK,AG,Wyższe magisterskie
735,206,Mężczyzna,NA,45-54 lata,50,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,-1,0,0,1,0,1,1,2,2,Help,FC,PR,Wyższe magisterskie
736,386,Mężczyzna,NA,45-54 lata,53,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,1,-3,3,3,3,0,3,3,3,3,Harm,FC,ST,Wyższe magisterskie
737,652,Kobieta,NA,45-54 lata,48,małe miasto (do 20 tys. mieszkańców),NA,NA,1,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,2,-1,-2,-2,-1,-2,2,2,2,2,Harm,LIK,ST,Zawodowe lub policealne
738,250,Kobieta,NA,25-34 lata,30,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,0,3,3,Harm,FC,ST,Średnie
739,262,Mężczyzna,NA,45-54 lata,52,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,1,0,0,0,0,0,3,1,1,Help,LIK,PR,Wyższe magisterskie
740,135,Mężczyzna,NA,18-24 lata,19,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,2,-1,2,2,3,1,0,-1,2,3,Harm,FC,ST,Średnie
741,155,Kobieta,NA,25-34 lata,28,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,-3,-3,-3,3,-3,3,3,3,3,Help,LIK,PR,Wyższe magisterskie
742,354,Mężczyzna,NA,45-54 lata,50,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Zawodowe lub policealne
743,863,Mężczyzna,NA,45-54 lata,45,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,-3,NA,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,LIK,AG,Zawodowe lub policealne
744,213,Mężczyzna,NA,25-34 lata,27,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor miał powody, by sądzić, że stan środowiska się polepszy.",R,3,-3,-3,-3,-3,-3,-3,-3,0,3,Help,LIK,ST,Średnie
745,256,Mężczyzna,NA,35-44 lata,40,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,0,-3,-3,0,-3,1,3,3,3,Help,FC,ST,Wyższe magisterskie
746,270,Mężczyzna,NA,35-44 lata,41,małe miasto (do 20 tys. mieszkańców),NA,NA,2,NA,Yes,"Dyrektor miał powody, by sądzić, że pomoże środowisku.",R,3,3,3,3,3,3,3,3,3,3,Help,LIK,AG,Średnie
747,345,Kobieta,NA,25-34 lata,26,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,PR,Zawodowe lub policealne
748,289,Mężczyzna,NA,55 lat lub więcej,60,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,PR,Zawodowe lub policealne
749,574,Mężczyzna,NA,25-34 lata,33,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,3,0,0,3,0,0,0,0,0,Help,FC,PR,Wyższe magisterskie
750,272,Kobieta,NA,45-54 lata,46,wieś,NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,1,2,1,-1,1,0,0,0,0,Help,FC,AG,Średnie
751,212,Mężczyzna,NA,25-34 lata,27,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,0,-3,-2,1,-2,1,-1,3,1,Harm,FC,AG,Wyższe magisterskie
752,208,Mężczyzna,NA,25-34 lata,29,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-2,-2,-3,-1,-3,-1,0,1,1,Help,LIK,AG,Wyższe magisterskie
753,179,Mężczyzna,NA,25-34 lata,27,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,2,3,1,3,2,-3,0,3,-3,Harm,LIK,AG,Średnie
754,193,Kobieta,NA,55 lat lub więcej,69,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Zawodowe lub policealne
755,208,Mężczyzna,NA,25-34 lata,33,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,2,2,2,3,3,3,3,3,3,Harm,FC,ST,Średnie
756,182,Mężczyzna,NA,18-24 lata,23,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,0,1,0,0,1,1,1,1,1,0,Harm,FC,AG,Zawodowe lub policealne
757,222,Mężczyzna,NA,45-54 lata,45,wieś,NA,NA,-1,NA,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,2,-2,-3,-3,-3,-3,-1,-2,-2,-2,Help,LIK,ST,Średnie
758,363,Kobieta,NA,35-44 lata,35,małe miasto (do 20 tys. mieszkańców),NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,1,-1,-1,0,0,0,0,2,2,Help,LIK,AG,Średnie
759,279,Kobieta,NA,55 lat lub więcej,71,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,0,3,0,3,3,3,3,Harm,LIK,ST,Średnie
760,254,Kobieta,NA,35-44 lata,35,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,3,3,3,3,3,3,3,3,0,Harm,LIK,PR,Wyższe licencjackie lub inżynierskie
761,314,Mężczyzna,NA,55 lat lub więcej,59,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,2,1,1,1,1,1,0,1,1,2,Help,FC,PR,Średnie
762,176,Kobieta,NA,55 lat lub więcej,59,wieś,NA,NA,1,NA,Yes,"Dyrektor miał powody, by sądzić, że stan środowiska się pogorszy.",R,2,-1,1,1,1,1,1,1,2,1,Harm,LIK,ST,Średnie
763,112,Mężczyzna,NA,25-34 lata,30,małe miasto (do 20 tys. mieszkańców),NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,1,1,0,-1,2,-2,1,2,0,0,Harm,LIK,PR,Wyższe magisterskie
764,149,Mężczyzna,NA,35-44 lata,40,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,-3,3,3,Help,LIK,AG,Średnie
765,212,Kobieta,NA,18-24 lata,23,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,0,3,3,3,1,3,3,3,3,Harm,LIK,AG,Zawodowe lub policealne
766,282,Kobieta,NA,45-54 lata,53,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-2,-3,-3,-2,Help,FC,AG,Zawodowe lub policealne
767,164,Mężczyzna,NA,35-44 lata,37,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,1,1,2,1,1,1,1,0,1,1,Harm,FC,AG,Średnie
768,205,Kobieta,NA,45-54 lata,46,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,2,-1,-2,0,0,1,0,-1,1,1,Help,FC,ST,Średnie
769,290,Mężczyzna,NA,45-54 lata,49,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,3,3,3,2,2,3,3,3,Harm,LIK,ST,Zawodowe lub policealne
770,215,Kobieta,NA,55 lat lub więcej,75,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,1,1,3,1,3,3,3,3,Harm,FC,PR,Średnie
771,342,Kobieta,NA,35-44 lata,40,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,0,3,3,0,Harm,LIK,ST,Wyższe licencjackie lub inżynierskie
772,173,Mężczyzna,NA,55 lat lub więcej,67,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Średnie
773,383,Mężczyzna,NA,55 lat lub więcej,67,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,1,1,1,1,1,1,1,1,1,1,Harm,FC,AG,Wyższe licencjackie lub inżynierskie
774,210,Kobieta,NA,55 lat lub więcej,60,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,1,1,1,2,0,-1,1,2,3,Harm,LIK,ST,Zawodowe lub policealne
775,190,Kobieta,NA,35-44 lata,43,wieś,NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że zaszkodzi środowisku.",R,3,2,2,2,2,2,2,2,2,2,Harm,FC,AG,Doktorat lub więcej
776,220,Mężczyzna,NA,55 lat lub więcej,61,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,2,2,2,2,2,2,2,2,2,2,Harm,FC,ST,Średnie
777,218,Kobieta,NA,55 lat lub więcej,57,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,0,1,0,0,0,2,2,3,3,Harm,FC,AG,Wyższe magisterskie
778,326,Mężczyzna,NA,45-54 lata,46,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,2,2,3,3,2,3,3,3,Harm,FC,ST,Średnie
779,385,Kobieta,NA,55 lat lub więcej,58,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,2,3,1,1,2,1,1,1,3,Help,FC,AG,Zawodowe lub policealne
780,163,Kobieta,NA,45-54 lata,46,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,0,0,3,3,Help,LIK,PR,Zawodowe lub policealne
781,259,Mężczyzna,NA,55 lat lub więcej,61,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że wdrożenie programu może pomóc ",Q,3,3,1,1,-1,1,1,1,2,2,Help,LIK,PR,Zawodowe lub policealne
782,244,Kobieta,NA,55 lat lub więcej,58,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,2,3,3,3,Harm,LIK,ST,Średnie
783,538,Mężczyzna,NA,35-44 lata,38,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,1,1,1,2,1,3,1,2,2,Harm,LIK,ST,Wyższe magisterskie
784,343,Mężczyzna,NA,45-54 lata,49,wieś,NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,2,1,2,1,1,2,2,2,2,Help,FC,AG,Średnie
785,193,Mężczyzna,NA,18-24 lata,23,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,2,3,3,2,2,2,2,2,2,Harm,FC,PR,Średnie
